TIMESTAMP,Power_1,Power_2,Total:Power
2023-10-03 00:06:32,196.66,443.99,640.65
2023-10-03 00:06:33,191.35,432.57,623.92
2023-10-03 00:06:41,186.38,435.26,621.64
2023-10-03 00:06:42,188.68,436.54,625.22
2023-10-03 00:06:43,192.98,441.26,634.24
2023-10-03 00:06:44,191.51,429.19,620.7
2023-10-03 00:06:45,200.92,435.05,635.97
2023-10-03 00:06:47,195.01,436.3,631.31
2023-10-03 00:06:48,188.72,430.24,618.96
2023-10-03 00:06:49,189.31,441.37,630.6800000000001
2023-10-03 00:06:50,186.56,439.64,626.2
2023-10-03 00:06:51,192.46,432.28,624.74
2023-10-03 00:06:52,202.12,430.66,632.78
2023-10-03 00:06:53,203.15,441.1,644.25
2023-10-03 00:06:54,194.14,442.04,636.1800000000001
2023-10-03 00:06:56,191.94,435.79,627.73
2023-10-03 00:06:57,198.81,434.38,633.19
2023-10-03 00:06:59,190.98,431.11,622.09
2023-10-03 00:07:00,207.31,440.47,647.78
2023-10-03 00:07:01,196.25,441.99,638.24
2023-10-03 00:07:02,199.47,431.19,630.66
2023-10-03 00:07:04,196.89,440.06,636.95
2023-10-03 00:07:05,202.98,436.6,639.58
2023-10-03 00:07:06,202.59,436.0,638.59
2023-10-03 00:07:08,195.85,438.83,634.68
2023-10-03 00:07:10,198.02,429.29,627.3100000000001
2023-10-03 00:07:11,200.66,438.27,638.93
2023-10-03 00:07:13,194.68,434.89,629.5699999999999
2023-10-03 00:07:15,190.92,440.63,631.55
2023-10-03 00:07:16,189.53,440.43,629.96
2023-10-03 00:07:17,206.05,432.15,638.2
2023-10-03 00:07:18,186.72,431.82,618.54
2023-10-03 00:07:20,191.1,437.02,628.12
2023-10-03 00:07:21,189.48,429.78,619.26
2023-10-03 00:07:22,196.67,436.4,633.0699999999999
2023-10-03 00:07:23,188.4,439.49,627.89
2023-10-03 00:07:24,197.05,430.52,627.5699999999999
2023-10-03 00:07:26,191.16,438.54,629.7
2023-10-03 00:07:27,192.18,440.41,632.59
2023-10-03 00:07:28,187.63,432.2,619.8299999999999
2023-10-03 00:07:29,188.45,430.27,618.72
2023-10-03 00:07:31,199.9,438.51,638.41
2023-10-03 00:07:32,190.84,429.03,619.87
2023-10-03 00:07:33,192.28,435.82,628.1
2023-10-03 00:07:34,207.43,435.77,643.2
2023-10-03 00:07:36,205.07,429.95,635.02
2023-10-03 00:07:37,203.05,438.2,641.25
2023-10-03 00:07:38,206.07,430.74,636.81
2023-10-03 00:07:39,186.81,429.88,616.69
2023-10-03 00:07:40,183.96,428.0,611.96
2023-10-03 00:07:41,179.33,440.68,620.01
2023-10-03 00:07:42,186.64,439.08,625.72
2023-10-03 00:07:43,181.65,428.5,610.15
2023-10-03 00:07:44,191.33,435.59,626.92
2023-10-03 00:07:45,182.99,438.53,621.52
2023-10-03 00:07:46,189.21,436.55,625.76
2023-10-03 00:07:47,187.43,433.42,620.85
2023-10-03 00:07:50,189.41,437.03,626.4399999999999
2023-10-03 00:07:51,184.55,427.54,612.09
2023-10-03 00:07:52,184.24,435.71,619.95
2023-10-03 00:07:53,190.4,428.63,619.03
2023-10-03 00:07:54,190.11,427.88,617.99
2023-10-03 00:07:56,190.43,441.07,631.5
2023-10-03 00:07:58,185.01,427.7,612.71
2023-10-03 00:07:59,184.67,431.63,616.3
2023-10-03 00:08:00,193.48,431.96,625.4399999999999
2023-10-03 00:08:01,185.71,432.57,618.28
2023-10-03 00:08:03,185.79,437.14,622.93
2023-10-03 00:08:05,185.72,432.51,618.23
2023-10-03 00:08:07,192.77,441.39,634.16
2023-10-03 00:08:09,199.84,427.31,627.15
2023-10-03 00:08:10,192.41,427.69,620.1
2023-10-03 00:08:11,190.97,429.72,620.69
2023-10-03 00:08:12,192.37,426.07,618.44
2023-10-03 00:08:14,188.47,429.1,617.57
2023-10-03 00:08:15,190.97,429.23,620.2
2023-10-03 00:08:16,201.49,435.71,637.2
2023-10-03 00:08:17,195.94,428.89,624.8299999999999
2023-10-03 00:08:18,188.76,439.34,628.0999999999999
2023-10-03 00:08:18,189.19,431.99,621.1800000000001
2023-10-03 00:08:19,214.3,435.83,650.13
2023-10-03 00:08:20,218.56,437.25,655.81
2023-10-03 00:08:21,229.53,440.88,670.41
2023-10-03 00:08:22,223.32,428.34,651.66
2023-10-03 00:08:23,205.81,430.65,636.46
2023-10-03 00:08:26,210.32,445.02,655.3399999999999
2023-10-03 00:08:27,204.36,428.7,633.06
2023-10-03 00:08:28,200.97,439.28,640.25
2023-10-03 00:08:29,207.49,428.58,636.0699999999999
2023-10-03 00:08:31,203.31,433.14,636.45
2023-10-03 00:08:32,204.34,440.25,644.59
2023-10-03 00:08:35,206.99,438.95,645.94
2023-10-03 00:08:36,204.01,428.33,632.3399999999999
2023-10-03 00:08:37,195.51,445.74,641.25
2023-10-03 00:08:38,211.06,436.33,647.39
2023-10-03 00:08:39,205.93,438.74,644.6700000000001
2023-10-03 00:08:41,199.06,435.82,634.88
2023-10-03 00:08:42,201.79,427.79,629.58
2023-10-03 00:08:43,198.62,439.44,638.06
2023-10-03 00:08:44,200.39,427.05,627.44
2023-10-03 00:08:46,207.12,431.25,638.37
2023-10-03 00:08:47,204.53,429.19,633.72
2023-10-03 00:08:48,212.46,427.64,640.1
2023-10-03 00:08:49,207.37,442.47,649.84
2023-10-03 00:08:50,209.97,436.27,646.24
2023-10-03 00:08:51,214.28,429.9,644.18
2023-10-03 00:08:52,211.93,438.06,649.99
2023-10-03 00:08:53,201.89,445.64,647.53
2023-10-03 00:08:54,210.26,449.17,659.4300000000001
2023-10-03 00:08:55,205.69,435.87,641.56
2023-10-03 00:08:56,207.88,436.16,644.04
2023-10-03 00:08:57,204.98,443.45,648.43
2023-10-03 00:08:59,215.87,438.05,653.9200000000001
2023-10-03 00:09:00,210.39,443.69,654.0799999999999
2023-10-03 00:09:03,206.55,437.97,644.52
2023-10-03 00:09:04,207.33,446.48,653.8100000000001
2023-10-03 00:09:06,210.77,441.04,651.8100000000001
2023-10-03 00:09:09,208.27,437.22,645.49
2023-10-03 00:09:10,207.26,434.13,641.39
2023-10-03 00:09:11,212.3,445.52,657.8199999999999
2023-10-03 00:09:12,224.58,437.24,661.82
2023-10-03 00:09:14,221.22,439.85,661.07
2023-10-03 00:09:15,213.62,441.57,655.19
2023-10-03 00:09:16,210.19,446.53,656.72
2023-10-03 00:09:17,210.62,443.45,654.0699999999999
2023-10-03 00:09:19,205.17,442.29,647.46
2023-10-03 00:09:21,208.19,432.92,641.11
2023-10-03 00:09:22,207.45,445.48,652.9300000000001
2023-10-03 00:09:24,206.28,433.62,639.9
2023-10-03 00:09:25,206.42,435.89,642.31
2023-10-03 00:09:26,204.6,440.65,645.25
2023-10-03 00:09:27,201.45,433.56,635.01
2023-10-03 00:09:29,202.3,440.94,643.24
2023-10-03 00:09:30,206.77,440.04,646.8100000000001
